ranking,ISBN,title,author,publisher,genre,year
14,9784130622271 ,基礎生命科学実験,東京大学教養学部基礎生命科学実験編集委員,東京大学出版会,生物学,2021
15,9784785322496 ,マクスウェル方程式から始める電磁気学,小宮山進,裳華房,物理学,2021
16,9784780608571 ,基礎物理学実験　２０２０秋ー２０２１春,東京大学教養学部基礎物理学実験テキスト編,学術図書出版社,物理学,2021
17,9784334044695 ,炎上ＣＭでよみとくジェンダー論,瀬地山角,光文社,社会,2021
18,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2021
19,9784560087046 ,スペイン語の入門,瓜谷良平,白水社,各国語,2021
20,9784860643041 ,意味がわかる統計学,石井俊全,ベレ出版,数学,2021
21,9784641138032 ,民法の基礎　２,佐久間毅,有斐閣,法律,2021
22,9784641138322 ,民法の基礎　１,佐久間毅,有斐閣,法律,2021
23,9784130821315 ,Ａｃｔｉｖｅ　Ｅｎｇｌｉｓｈ　ｆｏｒ　Ｓｃｉｅｎｃｅ,東京大学,東京大学出版会,英米語,2021
24,9784560017630 ,イタリア語のスタート文法と練習,東京大学イタリア語教材編集委員会,白水社,各国語,2021
25,9784641139299 ,判例刑法総論,西田典之,有斐閣,法律,2021
26,9784792306724 ,日本国憲法論,佐藤幸治（憲法学）,成文堂,法律,2021
27,9784641115453 ,憲法判例百選　１,長谷部恭男,有斐閣,法律,2021
28,9784130626224 ,熱力学の基礎　１,清水明,東京大学出版会,物理学,2021
29,9784641115460 ,憲法判例百選　２,長谷部恭男,有斐閣,法律,2021
30,9784327394202 ,スペイン語文法ハンドブック,上田博人,研究社,各国語,2021
31,9784779508059 ,ヨーロッパのデモクラシー,網谷龍介,ナカニシヤ出版,政治,2021
32,9784641124660 ,進化と感情から解き明かす社会心理学,北村英哉,有斐閣,心理,2021
33,9784641150782 ,政治学の第一歩,砂原庸介,有斐閣,政治,2021
34,9784807909087 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2021
35,9784641136748 ,民法判例集　総則・物権,内田貴,有斐閣,法律,2021
36,9784563004873 ,線形代数・講義と演習,小林正典,培風館,数学,2021
37,9784130420655 ,統計学入門,東京大学,東京大学出版会,経済財政,2021
38,9784335460371 ,政治学入門,木寺元,弘文堂,政治,2021
39,9784130121101 ,教養としての認知科学,鈴木宏昭,東京大学出版会,心理,2021
40,9784255352756 ,リズコミ！フランス語会話ー自立思考と自由会話,,朝日出版社,仏語,2021
41,9784255555041 ,ロシア語をはじめよう,,朝日出版社,各国語,2021
42,9784255352947 ,初級フランス語文法,天羽均,朝日出版社,仏語,2021
43,9784641009219 ,ポケット六法　令和３年版,佐伯仁志,有斐閣,法律,2021
44,9784785314088 ,微分積分学,難波誠,裳華房,数学,2021
45,9784563023218 ,相対性理論入門講義,風間洋一,培風館,物理学,2021
46,9784873610993 ,考える力学,兵頭俊夫,学術図書出版社,物理学,2021
47,9784130623186 ,科学の技法,東京大学教養教育高度化機構初年次教育部門,東京大学出版会,自然科学,2021
48,9784410154638 ,チャート式シリーズ大学教養　線形代数,加藤文元,数研出版,数学,2021
49,9784535786547 ,線形代数学,川久保勝夫,日本評論社,数学,2021
50,9784130502016 ,日本のテレビ・ドキュメンタリー,丹羽美之,東京大学出版会,社会,2021
51,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2021
52,9784641009226 ,ポケット六法　令和４年版,佐伯仁志,有斐閣,法律,2021
53,9784535558175 ,入門経済学,伊藤元重,日本評論社,経済財政,2021
54,9784785334185 ,化学熱力学,原田義也,裳華房,化学,2021
55,9784106038617 ,世界は善に満ちている,山本芳久,新潮社,哲学,2021
56,9784791972128 ,グローバル時代を生き抜く変革への視点,フランソワ・デ・ソーテ,成美堂,英米語,2021
57,9784641001565 ,国際条約集　２０２１年版,岩沢雄司,有斐閣,法律,2021
58,9784641227842 ,立憲主義と日本国憲法,高橋和之,有斐閣,法律,2021
59,9784000298612 ,力学,戸田盛和,岩波書店,物理学,2021
60,9784781907819 ,工科系の数学　４,クルト・マイベルク,サイエンス社,数学,2021
61,9784410152306 ,チャート式シリーズ大学教養　微分積分,加藤文元,数研出版,数学,2021
62,9784595135040 ,国際政治,藤原帰一,放送大学教育振興会,政治,2021
63,9784003510216 ,源氏物語　７,柳井滋,岩波書店,日文小説,2021
64,9784781910628 ,量子論の基礎,清水明,サイエンス社,物理学,2021
65,9784130342513 ,国際社会の秩序,篠田英朗,東京大学出版会,政治,2021
66,9784000298636 ,電磁気学　１,長岡洋介,岩波書店,物理学,2021
67,9784563023232 ,熱力学入門講義,風間洋一,培風館,物理学,2021
68,9784595319426 ,グローバル化時代の日本国憲法,山元一,放送大学教育振興会,法律,2021
69,9784772231497 ,現代の立地論,松原宏,古今書院,社会科学,2021
70,9784563003814 ,線形代数学,三宅敏恒,培風館,数学,2021
71,9784772252782 ,地域経済論入門,松原宏,古今書院,社会科学,2021
72,9784535558441 ,ミクロ経済学,伊藤元重,日本評論社,経済財政,2021
73,9784781914275 ,工学基礎図学と製図,磯田浩,サイエンス社,工学工業,2021
74,9784781911380 ,演習力学,今井功,サイエンス社,物理学,2021
75,9784781910420 ,演習化学熱力学,渡辺啓,サイエンス社,化学,2021
76,9784863984066 ,ことばの架け橋,生越直樹,白帝社,各国語,2021
77,9784492315040 ,マンキューマクロ経済学　１,Ｎ・グレゴリ・マンキュー,東洋経済新報社,経済財政,2021
78,9784065212950 ,民主主義とは何か,宇野重規,講談社,哲学,2021
79,9784781913896 ,３ＤーＣＡＤ／ＣＧ入門,鈴木賢次郎,サイエンス社,電子通信,2021
80,9784860646295 ,物質の究極像をめざして,和田純夫,ベレ出版,物理学,2021
81,9784563012052 ,教養の線形代数,村上正康,培風館,数学,2021
82,9784130620017 ,線型代数入門,斎藤正彦,東京大学出版会,数学,2021
83,9784254146233 ,入門化学熱力学,松永義夫,朝倉書店,化学,2021
84,9784781914459 ,演習図学と製図,磯田浩,サイエンス社,工学工業,2021
85,9784492315194 ,マンキュー経済学　１（ミクロ編）,Ｎ．グレゴリ・マンキュー,東洋経済新報社,経済財政,2021
86,9784785320881 ,振動・波動,小形正男,裳華房,物理学,2021
87,9784634348905 ,女と男と子どもの近代,長谷川まゆ帆,山川出版社（千代田区）,外国歴史,2021
88,9784563008703 ,統計学演習,村上正康,培風館,経済財政,2021
89,9784061572041 ,電磁気学,横山順一,講談社,物理学,2021
90,9784864810258 ,電気電子計測,廣瀬明,数理工学社,電気,2021
91,9784130622288 ,人間の本質にせまる科学,井原泰雄,東京大学出版会,生物学,2021
92,9784781913292 ,微分積分概論,高橋泰嗣,サイエンス社,数学,2021
93,9784876363049 ,教養のための中国古典文学史,松原朗,研文出版,外文・他,2021
94,9784807908714 ,ウォーレン有機化学　上,ジョナサン・クレイデン,東京化学同人,化学,2021
95,9784000298643 ,電磁気学　２,長岡洋介,岩波書店,物理学,2021
96,9784000298704 ,物理のための数学,和達三樹,岩波書店,物理学,2021
97,9784269630222 ,こうすれば英語が聞ける,中郷安浩,英宝社,英米語,2021
98,9784087211351 ,人新世の「資本論」,斎藤幸平,集英社,経済財政,2021
99,9784758121033 ,現代生命科学,東京大学生命科学教科書編集委員会,羊土社,生物学,2021
100,9784764740976 ,Ｂｒｉｔｉｓｈ　Ｎｅｗｓ　Ｕｐｄａｔｅ　２,ティモシー・ノウルズ,金星堂,英米語,2021
1,9784130821339 ,東京大学教養英語読本　２,東京大学,東京大学出版会,英米語,2020
2,9784130624572 ,情報,山口和紀,東京大学出版会,情報科学,2020
3,9784130527040 ,教養としての身体運動・健康科学,東京大学,東京大学出版会,体育スポ,2020
4,9784807907953 ,基礎化学実験,東京大学,東京化学同人,化学,2020
5,9784780608571 ,基礎物理学実験　２０２０秋ー２０２１春,東京大学教養学部基礎物理学実験テキスト編,学術図書出版社,物理学,2020
6,9784883841400 ,入門統計解析,倉田博史,新世社（渋谷区）,経済財政,2020
7,9784255551111 ,スペイン語学習の羅針盤,東京大学教養学部スペイン語部会,朝日出版社,各国語,2020
8,9784758120753 ,演習で学ぶ生命科学,東京大学生命科学教科書編集委員会,羊土社,生物学,2020
9,9784130624589 ,Ｐｙｔｈｏｎによるプログラミング入門　東京大学教養学部テキスト,森畑明昌,東京大学出版会,情報科学,2020
10,9784759810844 ,量子化学,真船文隆,化学同人,化学,2020
11,9784758121026 ,理系総合のための生命科学,東京大学生命科学教科書編集委員会,羊土社,生物学,2020
12,9784781913896 ,３ＤーＣＡＤ／ＣＧ入門,鈴木賢次郎,サイエンス社,電子通信,2020
13,9784061543690 ,現代物性化学の基礎,小川桂一郎,講談社,化学,2020
14,9784130625012 ,化学の基礎７７講,東京大学,東京大学出版会,化学,2020
15,9784780607680 ,基礎物理学実験　２０１９秋ー２０２０春,東京大学教養学部基礎物理学実験テキスト編,学術図書出版社,物理学,2020
16,9784785322496 ,マクスウェル方程式から始める電磁気学,小宮山進,裳華房,物理学,2020
17,9784130622189 ,基礎生命科学実験,東京大学,東京大学出版会,生物学,2020
18,9784130121101 ,教養としての認知科学,鈴木宏昭,東京大学出版会,心理,2020
19,9784130821315 ,Ａｃｔｉｖｅ　Ｅｎｇｌｉｓｈ　ｆｏｒ　Ｓｃｉｅｎｃｅ,東京大学,東京大学出版会,英米語,2020
20,9784000614061 ,東大連続講義歴史学の思考法,東京大学教養学部歴史学部会,岩波書店,歴史総記,2020
21,9784641124547 ,現代政治理論,川崎修,有斐閣,政治,2020
22,9784130623186 ,科学の技法,東京大学教養教育高度化機構初年次教育部門,東京大学出版会,自然科学,2020
23,9784860643041 ,意味がわかる統計学,石井俊全,ベレ出版,数学,2020
24,9784641115453 ,憲法判例百選　１,長谷部恭男,有斐閣,法律,2020
25,9784641138032 ,民法の基礎　２,佐久間毅,有斐閣,法律,2020
26,9784130420655 ,統計学入門,東京大学,東京大学出版会,経済財政,2020
27,9784641139398 ,どこでも刑法,和田俊憲,有斐閣,法律,2020
28,9784000613224 ,憲法,芦部信喜,岩波書店,法律,2020
29,9784641138322 ,民法の基礎　１,佐久間毅,有斐閣,法律,2020
30,9784641115460 ,憲法判例百選　２,長谷部恭男,有斐閣,法律,2020
31,9784815805616 ,東アジア国際政治史,川島真,名古屋大学出版会,政治,2020
32,9784560087046 ,スペイン語の入門,瓜谷良平,白水社,各国語,2020
33,9784779508059 ,ヨーロッパのデモクラシー,網谷龍介,ナカニシヤ出版,政治,2020
34,9784641136748 ,民法判例集　総則・物権,内田貴,有斐閣,法律,2020
35,9784130013512 ,東京大学駒場スタイル,東京大学教養学部,東京大学出版会,総記,2020
36,9784641150782 ,政治学の第一歩,砂原庸介,有斐閣,政治,2020
37,9784641124660 ,進化と感情から解き明かす社会心理学,北村英哉,有斐閣,心理,2020
38,9784560017630 ,イタリア語のスタート文法と練習,東京大学イタリア語教材編集委員会,白水社,各国語,2020
39,9784492315217 ,マンキュー入門経済学,Ｎ．グレゴリ・マンキュー,東洋経済新報社,経済財政,2020
40,9784641009202 ,ポケット六法　令和２年版,佐伯仁志,有斐閣,法律,2020
41,9784130830300 ,まなざしのレッスン　１,三浦篤,東京大学出版会,芸術総記,2020
42,9784255352756 ,リズコミ！フランス語会話ー自立思考と自由会話,,朝日出版社,仏語,2020
43,9784130620710 ,基礎物理学　１,,東京大学出版会,物理学,2020
44,9784327394202 ,スペイン語文法ハンドブック,上田博人,研究社,各国語,2020
45,9784334044695 ,炎上ＣＭでよみとくジェンダー論,瀬地山角,光文社,社会,2020
46,9784000298636 ,電磁気学　１,長岡洋介,岩波書店,物理学,2020
47,9784385306599 ,フェルミ熱力学,エンリコ・フェルミ,三省堂,物理学,2020
48,9784785320881 ,振動・波動,小形正男,裳華房,物理学,2020
49,9784004316916 ,トマス・アクィナス,山本芳久,岩波書店,宗教,2020
50,9784807909087 ,アトキンス物理化学　上,ピーター・Ｗ．アトキンス,東京化学同人,化学,2020
51,9784772231497 ,現代の立地論,松原宏,古今書院,社会科学,2020
52,9784785334185 ,化学熱力学,原田義也,裳華房,化学,2020
53,9784000298643 ,電磁気学　２,長岡洋介,岩波書店,物理学,2020
54,9784130629218 ,統計学,久保川達也,東京大学出版会,数学,2020
55,9784781913780 ,基礎と応用ベクトル解析,清水勇二,サイエンス社,数学,2020
56,9784641001558 ,国際条約集　２０２０年版,岩沢雄司,有斐閣,法律,2020
57,9784255555041 ,ロシア語をはじめよう,,朝日出版社,各国語,2020
58,9784130090957 ,ＯＤ＞国際社会の秩序,篠田英朗,東京大学出版会,政治,2020
59,9784788925526 ,統計検定２級公式問題集　２０１７～２０１９年,日本統計学会出版企画委員会,実務教育出版,自然科学,2020
60,9784873610993 ,考える力学,兵頭俊夫,学術図書出版社,物理学,2020
61,9784492314609 ,ケンブリッジ式経済学ユーザーズガイド,ハジュン・チャン,東洋経済新報社,経済財政,2020
62,9784641115040 ,国際法判例百選,小寺彰,有斐閣,法律,2020
63,9784254146233 ,入門化学熱力学,松永義夫,朝倉書店,化学,2020
64,9784130322195 ,政治学,川出良枝,東京大学出版会,政治,2020
